scenario_a,t,bus,P_kW,Q_kvar
6,2,26,48.905154,23.641657
6,2,27,34.784017,14.989237
6,2,28,42.881773,17.658133
6,2,29,86.255121,30.861270
6,2,30,171.242729,53.455330
6,2,31,104.857016,52.127061
6,2,32,156.805053,61.851813
6,2,33,36.519827,12.421586
6,3,2,41.261192,15.064081
6,3,3,50.079609,17.732579
6,3,4,61.112612,28.850800
6,3,5,27.071419,11.618950
6,3,6,26.946196,9.861169
6,3,7,80.849356,33.995414
6,3,8,116.066990,41.309773
6,3,9,29.740885,13.339500
6,3,10,26.949855,12.910799
6,3,11,17.538198,8.470129
6,3,12,23.669113,11.026886
6,3,13,30.364227,13.674772
6,3,14,61.289941,21.412839
6,3,15,31.004922,13.478880
6,3,16,30.171938,9.256005
6,3,17,25.011089,11.468598
6,3,18,39.980814,14.675645
6,3,19,43.435518,16.806764
6,3,20,45.566898,17.692544
6,3,21,32.177606,12.764664
6,3,22,37.360114,14.103709
6,3,23,37.427633,14.117757
6,3,24,101.275873,33.541057
6,3,25,111.254371,44.106857
6,3,26,29.552589,11.911508
6,3,27,31.110527,11.251273
6,3,28,25.688148,8.808245
6,3,29,52.565471,20.042643
6,3,30,73.907717,33.307701
6,3,31,83.287890,33.643222
6,3,32,113.612115,43.235664
6,3,33,25.950399,11.983514
6,4,2,54.482660,23.624068
6,4,3,40.050656,12.358712
6,4,4,52.542990,25.333540
6,4,5,24.600066,10.516434
6,4,6,31.476561,14.770690
6,4,7,108.759490,42.255453
6,4,8,113.357017,39.213484
6,4,9,30.588165,13.306555
6,4,10,31.995484,13.658766
6,4,11,22.563829,10.739862
6,4,12,28.858305,9.266067
6,4,13,33.254687,15.872008
6,4,14,52.857917,24.081459
6,4,15,28.448034,11.875297
6,4,16,36.511477,13.889099
6,4,17,29.509569,10.228988
6,4,18,42.759806,15.142852
6,4,19,55.652639,19.965704
6,4,20,47.760481,20.786451
6,4,21,42.838258,19.207260
6,4,22,56.298011,18.951001
6,4,23,48.534267,21.399087
6,4,24,108.938895,53.389409
6,4,25,116.928267,43.947271
6,4,26,28.208011,10.054024
6,4,27,28.181185,13.745202
6,4,28,31.184847,11.131659
6,4,29,56.598807,24.971448
6,4,30,106.763523,47.040721
6,4,31,63.805429,22.128112
6,4,32,107.976812,39.136984
6,4,33,25.155268,8.790018
6,5,2,54.678691,25.214174
6,5,3,46.311760,21.283632
6,5,4,55.829550,18.415056
6,5,5,34.543150,13.289408
6,5,6,28.954543,13.318963
6,5,7,95.393224,39.140603
6,5,8,94.609265,37.061314
6,5,9,35.929386,12.451257
6,5,10,27.825471,13.244328
6,5,11,34.701400,12.346750
6,5,12,29.652237,14.031124
6,5,13,38.812269,13.064734
6,5,14,77.809629,29.242316
6,5,15,31.600863,13.011130
6,5,16,34.717938,16.779593
6,5,17,33.299611,12.327817
6,5,18,59.833098,20.234798
6,5,19,47.510821,15.755876
6,5,20,37.754190,13.096911
6,5,21,41.589096,14.506309
6,5,22,36.499505,17.460496
6,5,23,37.803666,17.885342
6,5,24,105.263019,48.127280
6,5,25,125.993659,39.040471
6,5,26,35.362238,14.564246
6,5,27,28.569524,9.801328
6,5,28,31.771563,12.836472
6,5,29,65.566577,22.997309
6,5,30,130.746165,59.799739
6,5,31,73.461770,29.006040
6,5,32,119.404970,47.767548
6,5,33,31.282156,9.855512
6,6,2,59.390851,23.178265
6,6,3,39.914941,15.143147
6,6,4,80.008556,35.869685
6,6,5,32.803139,14.799235
6,6,6,35.899612,12.525062
6,6,7,155.078284,49.811128
6,6,8,117.395452,46.308470
6,6,9,42.636891,20.826840
6,6,10,34.435528,14.598612
6,6,11,25.114551,11.009169
6,6,12,37.716093,17.090904
6,6,13,36.714027,14.542100
6,6,14,78.200549,26.869634
6,6,15,35.530458,10.965134
6,6,16,41.316830,18.131229
6,6,17,38.245601,11.496020
6,6,18,57.395649,22.928601
6,6,19,47.477894,22.092095
6,6,20,58.813506,27.914843
6,6,21,52.147498,23.228422
6,6,22,54.190080,18.875769
6,6,23,47.538510,20.327023
6,6,24,119.125828,46.949887
6,6,25,136.003953,53.026879
6,6,26,41.808970,20.768490
6,6,27,46.683556,18.250565
6,6,28,29.293747,12.576127
6,6,29,79.079794,33.958109
6,6,30,123.212576,47.384415
6,6,31,80.255996,27.444586
6,6,32,128.989924,62.871250
6,6,33,33.907547,13.767461
6,7,2,61.475469,25.421041
6,7,3,54.541436,26.411680
6,7,4,61.791242,30.732688
6,7,5,33.722786,12.916022
6,7,6,26.567478,10.786253
6,7,7,97.132307,48.034687
6,7,8,122.345437,43.026711
6,7,9,32.366346,14.333995
6,7,10,32.649080,12.042262
6,7,11,23.520734,9.000186
6,7,12,36.637416,15.374972
6,7,13,38.687795,12.264354
6,7,14,70.671128,25.508112
6,7,15,33.311185,10.571227
6,7,16,37.378435,15.439677
6,7,17,42.241556,13.374203
6,7,18,57.116463,26.585152
6,7,19,60.089090,21.444126
6,7,20,57.337726,26.293618
6,7,21,62.248956,23.765074
6,7,22,48.435925,15.952345
6,7,23,47.212764,16.949495
6,7,24,138.450787,62.939747
6,7,25,123.058766,50.768503
6,7,26,39.119534,12.896781
6,7,27,31.831907,13.021694
6,7,28,32.558436,11.450000
6,7,29,79.761875,33.267476
6,7,30,109.373660,40.518969
6,7,31,93.874242,30.964739
6,7,32,117.593595,42.133841
6,7,33,43.981211,21.205249
6,8,2,65.543505,23.280301
6,8,3,63.565007,21.535936
6,8,4,71.468842,31.467832
6,8,5,32.084634,12.624559
6,8,6,35.058291,12.032157
6,8,7,111.107205,45.889648
6,8,8,128.415728,60.289406
6,8,9,32.152954,13.770770
6,8,10,37.352402,14.721192
6,8,11,21.897288,6.892373
6,8,12,45.996985,20.115687
6,8,13,41.272437,17.714418
6,8,14,77.845637,32.525511
6,8,15,40.577742,15.899832
6,8,16,38.394572,17.419759
6,8,17,29.458320,13.996060
6,8,18,50.922572,25.331964
6,8,19,48.932278,15.061737
6,8,20,54.890217,23.129878
6,8,21,56.754229,25.503949
6,8,22,61.478484,23.015969
6,8,23,56.715573,28.132800
6,8,24,139.166386,48.120619
6,8,25,113.520345,54.183608
6,8,26,42.034860,15.947159
6,8,27,30.718703,10.857119
6,8,28,35.982259,15.221724
6,8,29,76.708495,26.268031
6,8,30,116.280298,46.105701
6,8,31,90.755843,40.471191
6,8,32,143.904897,48.749136
6,8,33,31.448261,10.388314
6,9,2,69.675710,27.793562
6,9,3,59.082882,22.701430
6,9,4,71.218472,34.656118
6,9,5,33.484630,10.870356
6,9,6,27.655060,12.961601
6,9,7,101.425289,47.040853
6,9,8,103.656133,43.683781
6,9,9,43.771899,15.768413
6,9,10,35.356599,16.881683
6,9,11,29.881717,12.054831
6,9,12,30.728676,11.788089
6,9,13,30.550708,11.009054
6,9,14,66.302496,31.205304
6,9,15,26.475690,12.355023
6,9,16,35.905095,16.570802
6,9,17,35.666642,11.677406
6,9,18,51.999141,25.467609
6,9,19,48.589210,18.311841
6,9,20,51.261158,20.720789
6,9,21,44.967749,17.720647
6,9,22,57.746015,17.559562
6,9,23,45.734298,18.645118
6,9,24,128.719341,64.310112
6,9,25,132.391202,53.605459
6,9,26,33.246374,15.980187
6,9,27,29.556940,10.726888
6,9,28,44.896508,20.373163
6,9,29,76.306387,28.488321
6,9,30,112.280296,43.053778
6,9,31,97.429500,36.711704
6,9,32,150.116973,71.076172
6,9,33,34.469992,12.871016
6,10,2,46.979335,18.417799
6,10,3,65.499223,23.733469
6,10,4,72.033360,24.596707
6,10,5,30.506712,12.918831
6,10,6,41.524023,12.943654
6,10,7,127.466724,47.171461
6,10,8,126.429963,57.388961
6,10,9,33.638732,12.062552
6,10,10,36.707589,16.701261
6,10,11,23.330793,7.960717
6,10,12,41.584978,14.421424
6,10,13,31.241428,11.326048
6,10,14,71.220008,33.578205
6,10,15,32.109873,11.454218
6,10,16,35.522305,14.218794
6,10,17,29.009825,12.372962
6,10,18,59.925243,19.529461
6,10,19,53.247292,19.392669
6,10,20,50.406050,24.530233
6,10,21,47.242051,15.799748
6,10,22,50.634078,23.450354
6,10,23,56.088162,18.281089
6,10,24,177.255097,66.659333
6,10,25,112.579758,49.376033
6,10,26,32.779541,12.847632
6,10,27,29.111423,11.954812
6,10,28,43.764006,17.079666
6,10,29,75.565763,24.692859
6,10,30,108.557328,43.849429
6,10,31,98.304118,34.164520
6,10,32,129.787171,49.024049
6,10,33,33.397931,14.265367
6,11,2,52.572938,20.600608
6,11,3,51.433934,24.126152
6,11,4,76.603515,31.432909
6,11,5,38.445380,14.947904
6,11,6,43.222216,16.545136
6,11,7,121.797591,50.639337
6,11,8,94.491689,28.969412
6,11,9,36.351415,16.430679
6,11,10,27.265618,11.938864
6,11,11,28.356104,9.072202
6,11,12,33.027293,10.675121
6,11,13,44.569328,13.480450
6,11,14,58.189304,19.332333
6,11,15,42.749129,20.211138
6,11,16,34.780459,15.230389
6,11,17,39.686125,17.086007
6,11,18,49.021812,22.965157
6,11,19,58.706149,27.752902
6,11,20,53.821558,22.206650
6,11,21,46.312014,16.244306
6,11,22,50.195687,24.283540
6,11,23,58.551466,27.416265
6,11,24,112.289625,50.190034
6,11,25,138.464885,42.305752
6,11,26,30.404708,14.415248
6,11,27,38.432740,13.951856
6,11,28,32.928959,13.278361
6,11,29,70.612476,24.282450
6,11,30,137.895284,60.866914
6,11,31,70.837694,28.386940
6,11,32,123.131057,45.072500
6,11,33,42.033111,14.735275
6,12,2,56.038639,27.625394
6,12,3,57.710937,21.704981
6,12,4,71.296504,34.239366
6,12,5,38.672939,12.345041
6,12,6,38.462969,15.237942
6,12,7,111.971686,40.152872
6,12,8,132.172371,44.960790
6,12,9,39.469531,12.842361
6,12,10,43.293379,16.654640
6,12,11,26.233693,10.344762
6,12,12,32.749111,12.049038
6,12,13,34.768321,14.718728
6,12,14,76.416397,31.634087
6,12,15,28.314154,10.280063
6,12,16,35.859650,13.476218
6,12,17,41.972843,18.569747
6,12,18,55.219786,24.971319
6,12,19,62.668353,29.896007
6,12,20,60.394654,27.406835
6,12,21,47.985851,19.101822
6,12,22,51.738029,20.748259
6,12,23,67.327434,24.673928
6,12,24,122.773343,47.232501
6,12,25,137.180252,59.900786
6,12,26,39.763650,18.346829
6,12,27,33.020355,14.367916
6,12,28,32.921617,16.446591
6,12,29,75.107458,30.582671
6,12,30,125.465288,57.746039
6,12,31,81.984060,38.173280
6,12,32,101.679481,41.771796
6,12,33,33.272567,13.289188
6,13,2,61.455955,23.903201
6,13,3,56.306212,22.051631
6,13,4,77.981229,25.978012
6,13,5,41.166093,18.792158
6,13,6,42.156156,13.854141
6,13,7,175.708100,61.126200
6,13,8,111.001635,33.443939
6,13,9,40.105947,16.791256
6,13,10,33.101346,15.369230
6,13,11,33.130284,15.587577
6,13,12,36.046382,16.248784
6,13,13,41.481199,14.084187
6,13,14,77.677788,24.631210
6,13,15,36.853411,14.669184
6,13,16,28.861056,10.812277
6,13,17,37.196275,15.648772
6,13,18,44.345848,21.880159
6,13,19,45.181404,21.871512
6,13,20,66.976958,26.310534
6,13,21,48.358679,19.920796
6,13,22,45.183875,15.364838
6,13,23,56.514030,24.334301
6,13,24,127.738564,51.829106
6,13,25,178.644569,63.572839
6,13,26,34.270954,15.767109
6,13,27,29.319352,13.343842
6,13,28,37.899008,12.743858
6,13,29,61.415822,19.568390
6,13,30,109.989409,39.664190
6,13,31,106.364156,34.830536
6,13,32,140.211775,60.617346
6,13,33,32.315739,13.807949
6,14,2,65.274365,27.250359
6,14,3,59.903157,22.700361
6,14,4,76.342998,29.706241
6,14,5,33.199329,12.596690
6,14,6,44.411968,21.821932
6,14,7,125.436193,47.935777
6,14,8,107.645177,38.287016
6,14,9,37.816446,16.705754
6,14,10,35.775452,11.939464
6,14,11,31.923129,12.580915
6,14,12,43.262588,18.178123
6,14,13,38.302777,14.126618
6,14,14,64.678585,26.625716
6,14,15,33.719622,15.767957
6,14,16,37.201467,14.344556
6,14,17,34.732392,10.509348
6,14,18,53.333940,25.965693
6,14,19,55.881899,23.792441
6,14,20,79.729700,39.645900
6,14,21,44.388036,18.990808
6,14,22,54.385971,16.901529
6,14,23,49.189200,20.745236
6,14,24,137.591810,59.093098
6,14,25,116.438261,35.392082
6,14,26,33.840635,16.206727
6,14,27,34.753051,12.418305
6,14,28,37.386788,15.296171
6,14,29,66.618741,32.630144
6,14,30,113.419529,41.773978
6,14,31,75.058157,35.502007
6,14,32,130.335133,47.275463
6,14,33,37.928216,18.204674
6,15,2,64.150192,26.268553
6,15,3,49.782034,24.632885
6,15,4,62.980277,23.168323
6,15,5,34.918961,15.164340
6,15,6,34.751016,12.788679
6,15,7,126.802807,51.809910
6,15,8,132.366207,64.961856
6,15,9,39.182384,12.711526
6,15,10,38.446530,13.960576
6,15,11,22.458065,9.201643
6,15,12,30.583115,9.873845
6,15,13,35.275914,12.588222
6,15,14,75.104488,22.710616
6,15,15,33.595840,11.818792
6,15,16,29.019265,11.454574
6,15,17,36.329460,15.543238
6,15,18,45.087618,19.763938
6,15,19,52.058735,17.995165
6,15,20,57.708542,23.041968
6,15,21,71.855796,29.329245
6,15,22,56.803918,26.350574
6,15,23,50.315510,19.836543
6,15,24,169.064486,68.276895
6,15,25,127.410733,54.679091
6,15,26,30.375571,10.114059
6,15,27,36.971371,16.322883
6,15,28,39.030819,16.413648
6,15,29,66.344314,29.903306
6,15,30,138.150532,43.485000
6,15,31,83.481766,37.129622
6,15,32,135.786873,53.017956
6,15,33,33.315496,12.372104
6,16,2,62.335687,20.317465
6,16,3,74.924007,29.852093
6,16,4,76.506747,38.206523
6,16,5,31.674921,14.653168
6,16,6,40.391650,12.604587
6,16,7,116.613230,39.802408
6,16,8,128.833656,51.172869
6,16,9,31.173544,12.322570
6,16,10,37.304603,13.536098
6,16,11,32.851295,14.509135
6,16,12,32.451382,12.046757
6,16,13,36.870818,11.715293
6,16,14,61.273825,28.223515
6,16,15,41.651073,12.662375
6,16,16,39.077346,14.440210
6,16,17,35.016248,15.308180
6,16,18,68.408977,25.046627
6,16,19,71.200556,29.854506
6,16,20,68.836990,23.014427
6,16,21,52.837945,17.182809
6,16,22,61.912348,29.885157
6,16,23,63.032957,24.340634
6,16,24,134.108850,60.441428
6,16,25,106.270685,34.679297
6,16,26,38.612947,15.733087
6,16,27,37.447837,18.393289
6,16,28,38.787159,19.393579
6,16,29,79.566168,37.191061
6,16,30,117.613291,55.547050
6,16,31,85.704603,28.706003
6,16,32,131.803026,55.066430
6,16,33,32.341043,11.558332
6,17,2,77.358675,24.053188
6,17,3,56.589792,26.189039
6,17,4,88.834459,34.952121
6,17,5,33.216569,12.261992
6,17,6,41.230037,19.274043
6,17,7,129.837098,61.537483
6,17,8,112.722241,38.178974
6,17,9,35.124783,15.550475
6,17,10,34.415694,11.815815
6,17,11,26.103260,11.084141
6,17,12,43.798125,19.016032
6,17,13,46.537842,19.708076
6,17,14,76.704624,31.480419
6,17,15,37.123308,16.658047
6,17,16,35.747533,10.818307
6,17,17,44.507531,18.114944
6,17,18,57.622548,19.576990
6,17,19,50.930170,19.453689
6,17,20,56.851826,28.042595
6,17,21,53.881064,22.207209
6,17,22,50.752913,22.849643
6,17,23,68.374465,33.154697
6,17,24,166.819627,75.457780
6,17,25,108.899701,46.709380
6,17,26,43.718726,19.111570
6,17,27,37.153257,13.696320
6,17,28,41.749969,13.234358
6,17,29,72.354293,24.569755
6,17,30,114.221006,56.141984
6,17,31,84.763338,33.601036
6,17,32,131.218619,39.475771
6,17,33,38.482846,17.723801
6,18,2,65.942522,25.937857
6,18,3,53.830471,21.556928
6,18,4,77.031944,30.891610
6,18,5,38.430917,18.488942
6,18,6,33.191210,11.855714
6,18,7,106.040917,36.158736
6,18,8,120.011890,53.046810
6,18,9,36.674083,14.528523
6,18,10,31.671084,9.648150
6,18,11,28.064122,11.094072
6,18,12,32.835778,12.636839
6,18,13,35.400903,15.868686
6,18,14,76.478558,24.564768
6,18,15,38.465665,17.966061
6,18,16,37.915365,13.529985
6,18,17,32.994810,14.705502
6,18,18,53.255065,18.826820
6,18,19,50.785553,16.444828
6,18,20,58.218683,18.653665
6,18,21,53.886626,21.298166
6,18,22,61.705991,29.876920
6,18,23,60.833509,22.297023
6,18,24,144.479212,56.770633
6,18,25,150.330303,72.760011
6,18,26,46.927564,15.623713
6,18,27,35.788211,11.366164
6,18,28,33.646117,16.498060
6,18,29,77.920589,34.843623
6,18,30,134.509184,59.026751
6,18,31,95.820320,34.020085
6,18,32,111.832024,38.196831
6,18,33,30.502583,14.708072
6,19,2,62.036090,18.687219
6,19,3,66.188243,20.991341
6,19,4,72.611579,30.226287
6,19,5,38.089438,12.611266
6,19,6,34.953383,16.627992
6,19,7,138.843515,61.876372
6,19,8,124.657910,38.136891
6,19,9,41.617895,12.990089
6,19,10,31.835221,9.654511
6,19,11,30.763279,12.484096
6,19,12,42.940484,16.971450
6,19,13,50.855514,23.267814
6,19,14,84.232439,33.071982
6,19,15,43.787368,16.505080
6,19,16,37.880640,13.446204
6,19,17,36.243199,11.176317
6,19,18,60.898343,22.187891
6,19,19,49.068473,23.465725
6,19,20,64.713932,20.181669
6,19,21,69.414199,23.289162
6,19,22,75.314461,34.873516
6,19,23,55.961483,27.451435
6,19,24,115.304788,47.245334
6,19,25,135.406671,51.764132
6,19,26,36.476451,14.949768
6,19,27,31.605208,13.433237
6,19,28,30.692101,13.280557
6,19,29,63.089657,19.833433
6,19,30,136.458453,52.019130
6,19,31,88.185535,35.439662
6,19,32,129.915033,56.898906
6,19,33,35.404312,16.962693
6,20,2,60.321490,22.943775
6,20,3,61.835496,26.515028
6,20,4,76.839034,30.661019
6,20,5,43.877038,21.180246
6,20,6,39.218174,13.788931
6,20,7,136.412613,46.348165
6,20,8,103.859813,38.733545
6,20,9,35.403234,15.789647
6,20,10,43.638318,14.042584
6,20,11,26.157874,8.306580
6,20,12,41.423502,17.207863
6,20,13,32.667364,11.882751
6,20,14,83.214302,40.241615
6,20,15,31.592030,14.413833
6,20,16,39.783727,19.201224
6,20,17,29.026413,12.898782
6,20,18,51.922746,25.312260
6,20,19,49.420334,24.166940
6,20,20,52.628315,17.127283
6,20,21,63.375100,24.323863
6,20,22,58.561252,27.832166
6,20,23,74.479993,33.875454
6,20,24,122.588379,37.864817
6,20,25,144.371485,62.251050
6,20,26,40.166209,16.791152
6,20,27,39.196011,18.668653
6,20,28,37.090272,16.163644
6,20,29,84.112062,33.201957
6,20,30,129.548467,42.920503
6,20,31,84.216129,27.591292
6,20,32,100.187888,43.727061
6,20,33,36.414463,11.776746
6,21,2,57.179627,25.309829
6,21,3,59.980844,18.126318
6,21,4,63.816889,22.065280
6,21,5,35.267829,14.412088
6,21,6,36.624450,17.666735
6,21,7,143.776240,50.363540
6,21,8,167.555061,75.343725
6,21,9,47.752225,23.610795
6,21,10,42.163619,12.780057
6,21,11,31.400230,10.310943
6,21,12,40.390108,12.375055
6,21,13,40.042794,16.146054
6,21,14,98.464929,49.032715
6,21,15,37.061480,17.113255
6,21,16,38.640457,12.441117
6,21,17,43.340074,20.192738
6,21,18,65.331108,27.201035
6,21,19,58.594919,24.484204
6,21,20,59.868998,24.609166
6,21,21,53.840243,20.991981
6,21,22,67.324547,25.079101
6,21,23,67.965740,31.612898
6,21,24,136.052649,54.043255
6,21,25,146.648970,65.454318
6,21,26,42.166059,17.112254
6,21,27,40.381993,12.731557
6,21,28,36.264448,13.730371
6,21,29,83.771341,35.976691
6,21,30,135.424269,41.064987
6,21,31,115.035212,37.988732
6,21,32,157.436517,78.333490
6,21,33,52.496447,23.977212
6,22,2,58.787016,28.061607
6,22,3,50.832644,15.893113
6,22,4,70.262213,30.468587
6,22,5,41.764324,15.056104
6,22,6,35.397642,11.549544
6,22,7,144.609301,58.566308
6,22,8,135.438654,61.388469
6,22,9,31.336111,13.756618
6,22,10,34.819698,11.409182
6,22,11,21.457263,7.681566
6,22,12,37.584997,17.749780
6,22,13,39.335164,16.437947
6,22,14,96.357796,45.843611
6,22,15,34.588870,12.511810
6,22,16,38.439644,13.824414
6,22,17,42.917033,19.410204
6,22,18,71.708282,31.050569
6,22,19,52.720012,20.047395
6,22,20,67.172800,25.866108
6,22,21,59.986495,26.422014
6,22,22,64.989731,30.009974
6,22,23,57.995620,22.245407
6,22,24,119.623168,39.142303
6,22,25,140.690527,69.263229
6,22,26,40.766428,13.595199
6,22,27,40.512897,14.273705
6,22,28,32.532244,14.968402
6,22,29,67.401046,22.445593
6,22,30,126.082690,62.855088
6,22,31,99.638436,37.682092
6,22,32,120.296970,45.344921
6,22,33,35.263106,11.930316
6,23,2,75.303426,29.248497
6,23,3,68.134155,31.910252
6,23,4,66.215912,29.480213
6,23,5,43.418902,19.780079
6,23,6,51.762359,22.855642
6,23,7,123.028349,44.303537
6,23,8,115.762977,54.903463
6,23,9,32.089091,14.436528
6,23,10,41.006646,20.242289
6,23,11,33.104691,11.182281
6,23,12,47.059669,14.938803
6,23,13,46.994554,20.472140
6,23,14,87.183577,38.680856
6,23,15,41.263709,16.350732
6,23,16,41.810774,14.197920
6,23,17,44.852747,14.728478
6,23,18,49.250082,20.607346
6,23,19,57.352495,24.628696
6,23,20,63.746121,19.386496
6,23,21,58.155691,19.353663
6,23,22,55.366410,24.085459
6,23,23,65.992367,32.769859
6,23,24,165.093958,63.206531
6,23,25,167.048955,61.130221
6,23,26,47.464899,16.709331
6,23,27,43.143402,17.772570
6,23,28,39.442697,17.655303
6,23,29,65.389686,29.736738
6,23,30,126.879900,48.799095
6,23,31,106.008201,47.327836
6,23,32,175.295186,73.304518
6,23,33,39.342003,14.036155
6,24,2,69.708406,26.230202
6,24,3,67.860169,20.545333
6,24,4,91.221134,37.924172
6,24,5,36.556321,11.946153
6,24,6,32.076618,14.970430
6,24,7,118.120843,36.748840
6,24,8,156.486866,65.223624
6,24,9,40.532378,13.707008
6,24,10,39.297597,17.034141
6,24,11,32.306433,14.087887
6,24,12,38.792799,17.038061
6,24,13,44.141547,16.949749
6,24,14,81.501992,26.754101
6,24,15,32.977985,13.324213
6,24,16,38.568300,12.697616
6,24,17,45.965319,20.269228
6,24,18,62.907055,22.553380
6,24,19,68.859979,24.676542
6,24,20,68.043251,25.291061
6,24,21,55.459079,23.987849
6,24,22,54.348036,26.615486
6,24,23,84.615775,29.608309
6,24,24,153.971786,54.379929
6,24,25,137.586238,44.771878
6,24,26,40.367408,14.920126
6,24,27,33.115618,10.077208
6,24,28,37.008075,15.676561
6,24,29,77.568282,23.856296
6,24,30,137.513755,47.914644
6,24,31,100.796976,32.812101
6,24,32,140.518452,45.989741
6,24,33,47.001723,23.393143
7,1,2,48.720076,19.570650
7,1,3,40.469306,15.314889
7,1,4,54.105699,25.019221
7,1,5,26.407614,10.616763
7,1,6,29.077671,10.961104
7,1,7,89.191321,28.688270
7,1,8,111.157470,34.591752
7,1,9,30.340522,11.115319
7,1,10,29.671150,11.003553
7,1,11,21.198779,7.860360
7,1,12,32.658939,12.186122
7,1,13,31.305271,10.300234
7,1,14,75.175536,35.236601
7,1,15,28.651272,9.225034
7,1,16,26.894132,10.236399
7,1,17,23.516719,9.070881
7,1,18,44.672205,17.717132
7,1,19,38.202490,12.572019
7,1,20,46.721206,23.171886
7,1,21,47.186516,14.568719
7,1,22,47.827914,14.678986
7,1,23,51.411480,18.051024
7,1,24,101.777122,37.678080
7,1,25,104.217617,45.211374
7,1,26,29.695698,10.797348
7,1,27,28.394156,12.370439
7,1,28,28.857081,14.097746
7,1,29,60.761109,28.470011
7,1,30,86.352611,41.278885
7,1,31,73.979169,36.274407
7,1,32,97.611448,47.688908
7,1,33,33.071515,12.603166
7,2,2,73.253855,30.448272
7,2,3,76.491258,34.483317
7,2,4,91.865431,30.961518
7,2,5,45.360420,16.355620
7,2,6,45.525300,15.953631
7,2,7,129.278018,57.957607
7,2,8,138.535274,68.612618
7,2,9,45.956605,22.465399
7,2,10,39.241735,14.506941
7,2,11,33.705546,15.292035
7,2,12,52.027744,21.102008
7,2,13,42.470401,17.929529
7,2,14,88.741661,36.795058
7,2,15,43.882532,18.586290
7,2,16,48.105182,16.048635
7,2,17,50.568869,20.252331
7,2,18,57.260737,18.202240
7,2,19,80.213215,33.378494
7,2,20,60.520194,30.062366
7,2,21,68.799171,23.328126
7,2,22,49.641076,21.494963
7,2,23,63.037342,22.187954
7,2,24,150.152558,65.145656
7,2,25,210.026235,73.378648
7,2,26,45.372402,20.890105
7,2,27,42.383932,15.489160
7,2,28,49.692680,16.129919
7,2,29,106.383398,43.285167
7,2,30,147.518365,59.727020
7,2,31,89.221166,28.241259
7,2,32,184.533300,60.625139
7,2,33,32.696434,16.066339
7,3,2,40.911119,16.637953
7,3,3,37.836594,11.959487
7,3,4,56.736884,21.572125
7,3,5,29.312852,10.761935
7,3,6,31.838826,11.147676
7,3,7,79.365743,37.385238
7,3,8,97.836952,39.231499
7,3,9,26.829414,10.506020
7,3,10,28.070960,10.269417
7,3,11,20.549612,10.272706
7,3,12,27.972616,12.140152
7,3,13,19.259060,8.559910
7,3,14,41.883160,15.930959
7,3,15,23.017805,10.353118
7,3,16,25.686733,12.226763
7,3,17,29.013800,8.723372
7,3,18,37.091526,17.327318
7,3,19,42.327862,19.159337
7,3,20,39.198391,16.388068
7,3,21,41.313518,14.036761
7,3,22,41.926881,16.501721
7,3,23,37.234754,14.073839
7,3,24,77.165797,23.383990
7,3,25,104.598197,34.192390
7,3,26,31.695678,12.121329
7,3,27,26.133769,10.390824
7,3,28,29.042052,11.705174
7,3,29,46.373184,18.340671
7,3,30,86.841967,34.414355
7,3,31,61.682876,24.551762
7,3,32,95.623504,40.927216
7,3,33,29.858191,12.417365
7,4,2,71.881517,29.481994
7,4,3,69.793317,31.155918
7,4,4,69.542128,31.298280
7,4,5,49.572346,15.757850
7,4,6,45.720412,21.787251
7,4,7,169.365427,75.413493
7,4,8,141.834579,56.868970
7,4,9,42.877680,15.188674
7,4,10,44.854259,21.030464
7,4,11,34.048892,11.799711
7,4,12,43.153298,14.249810
7,4,13,45.420053,14.637162
7,4,14,59.686200,20.180300
7,4,15,35.816698,15.608529
7,4,16,52.748833,20.012956
7,4,17,53.052210,19.825671
7,4,18,57.246262,24.819932
7,4,19,61.754435,26.204763
7,4,20,73.925982,32.445864
7,4,21,55.159150,21.090187
7,4,22,61.851091,21.547149
7,4,23,72.864111,28.790604
7,4,24,144.700188,63.076767
7,4,25,165.566240,54.675412
7,4,26,45.867142,21.348291
7,4,27,40.588289,17.065303
7,4,28,38.914608,16.120632
7,4,29,87.881243,41.526789
7,4,30,115.363549,47.691404
7,4,31,118.828297,43.338402
7,4,32,170.199006,58.898677
7,4,33,43.637134,19.472072
7,5,2,49.223155,16.841865
7,5,3,50.388886,23.712480
7,5,4,59.889406,22.859035
7,5,5,28.303182,12.738018
7,5,6,28.244416,13.741847
7,5,7,112.492704,55.266059
7,5,8,105.911215,45.006314
7,5,9,32.773959,14.733325
7,5,10,34.062121,10.407901
7,5,11,20.638834,7.424269
7,5,12,27.018924,13.157719
7,5,13,34.323572,14.625304
7,5,14,58.797527,22.619286
7,5,15,32.491666,10.844776
7,5,16,30.025054,12.541770
7,5,17,31.026713,14.764641
7,5,18,44.842832,20.465879
7,5,19,43.352703,19.068451
7,5,20,46.065819,20.803728
7,5,21,36.602990,17.464120
7,5,22,49.411925,16.794168
7,5,23,52.117792,19.480885
7,5,24,122.886930,48.164077
7,5,25,105.731826,45.840828
7,5,26,32.038361,11.198292
7,5,27,31.744295,10.662423
7,5,28,36.990406,13.902943
7,5,29,64.730451,29.352542
7,5,30,118.743251,39.298150
7,5,31,72.256241,32.825906
7,5,32,118.951586,59.037150
7,5,33,32.404008,14.135308
7,6,2,60.966120,24.261781
